AC_REG,LOG_SN,DATE,FLT_NUM,FROM,TO,REPORT_STA,PM,ATA,DEFECTS,ACTIONS,ENG1_OIL,ENG2_OIL,APU_OIL,IDG1_OIL,IDG2_OIL,G_HYD,B_HYD,Y_HYD,PART_DESC,PN_OFF,PN_ON,SN_OFF,SN_ON,POS/FIN,MEL REF,MEL CAT
PK-PWA,,2022-08-12,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-13,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-14,,,,,,,,,1,2,1,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-15,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-16,,,,,,,,,1,2,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-17,,,,,,,,,1,2,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-19,,,,,,,,,1,2,0,1,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-21,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-23,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-24,,,,,,,,,1,2,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-26,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-27,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-09-06,,,,,,,,,2,1,0,0,0,0,0,8,,,,,,,,
PK-PWA,,2022-09-09,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-09-17,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-09-18,,,,,,,,,1,2,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-09-19,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-09-19,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-09-20,,,,,,,,,2,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-09-22,,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,
PK-PWA,,2022-09-22,,,,,,,,,2,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-09-23,,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-09-24,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-10-09,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-10-10,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-10-11,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-10-13,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-10-14,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-10-18,,,,,,,,,2,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-10-21,,,,,,,,,2,2,0,1,1,0,0,0,,,,,,,,
PK-PWA,,2022-10-22,,,,,,,,,1,0,0,1,0,0,0,0,,,,,,,,
PK-PWA,,2022-10-23,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-10-24,,,,,,,,,1,2,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-10-25,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-10-27,,,,,,,,,2,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-10-28,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-10-29,,,,,,,,,2,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-10-30,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-10-31,,,,,,,,,1,2,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-11-01,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-11-02,,,,,,,,,1,1,1,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-11-03,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-11-04,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-11-05,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-11-06,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-11-08,,,,,,,,,2,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-11-09,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-11-10,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-11-11,,,,,,,,,2,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-11-13,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-11-15,,,,,,,,,2,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-09-12,,,,,,,,,1,1,0,0,1,0,0,0,,,,,,,,
PK-PWC,,2022-09-14,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-09-16,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-09-17,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-09-20,,,,,,,,,0,0,0,7,7,0,0,0,,,,,,,,
PK-PWC,,2022-09-21,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-09-22,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-09-23,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-09-25,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-09-26,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-09-28,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-09-30,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-10-01,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-10-02,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-10-03,,,,,,,,,2,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-10-05,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-10-06,,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-10-07,,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-10-08,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-10-09,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-10-09,,,,,,,,,1,2,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-10-12,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-10-13,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-10-14,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-10-17,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-10-19,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-10-20,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-10-21,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-10-23,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-10-24,,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-10-28,,,,,,,,,1,2,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-10-29,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-10-30,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-11-01,,,,,,,,,2,2,0,0,1,0,0,0,,,,,,,,
PK-PWD,,2022-09-23,,,,,,,,,2,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-09-24,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-09-25,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-09-26,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-09-27,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-09-28,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-09-30,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-10-01,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-10-02,,,,,,,,,1,2,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-10-04,,,,,,,,,2,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-10-07,,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-10-09,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-10-10,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-10-12,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-10-12,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-10-21,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-10-22,,,,,,,,,2,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-10-23,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-10-24,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-10-26,,,,,,,,,1,2,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-10-27,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-10-28,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
